wavelength,lu,lu_std,ld,ld_std,ed,ed_std,lw,lw_std,rhow,rhow_std,rhow_nosc,rhow_nosc_std,cycle_id,platform_id,azimuth,timestamp,solar_zenith_angle
355.0,3.6723058528374413,0.034976187991259004,53.35923068528668,0.08427536032949132,439.00069706601045,5.8746583902926535,2.263360702515515,0.03497618799125915,0.013853037545109102,0.0002012518975413334,0.016197143655964166,0.0002502978605234269,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
357.5,3.6624571459444044,0.03445137701150535,52.34070375913753,0.08637095983988506,445.6895798689936,5.994389951977956,2.280406097254754,0.03445137701150535,0.013730101961145928,0.0001921436724430309,0.01607420807200099,0.00024284209865801912,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
360.0,3.7256728649674655,0.035172514588725994,52.30373957814022,0.08521276563714014,462.4843108182454,6.357483368393693,2.3445978517806303,0.03517251458872599,0.013582426345445191,0.00018455305456307867,0.01592653245630025,0.00023892207985331352,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
362.5,3.97015717568836,0.037950122142835975,54.77120762745858,0.08846573675357546,496.60388629692085,6.870677246431052,2.5239289154060796,0.037950122142835975,0.013622656851772517,0.00018004653022821233,0.01596676296262758,0.00024007831637363453,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
365.0,4.208553483277019,0.03998863540214377,57.117403744395254,0.09369571336877551,531.2189888469292,7.379983521551625,2.700374149146637,0.03998863540214377,0.013625721336987502,0.00017567493387547943,0.015969827447842564,0.00023649004618442858,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
367.5,4.378552814643621,0.04116960098971579,58.48658131625181,0.09890590029732291,558.5475652736683,7.796396734395168,2.834220483646124,0.04116960098971579,0.013597179472788556,0.00017269137243930245,0.01594128558364362,0.00023156150713349378,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
370.0,4.392879260955973,0.04184582089604579,57.68952520271404,0.10173700670410757,562.1934008991383,7.893560426414827,2.869593116930829,0.04184582089604579,0.013691465705753832,0.00017525325845181547,0.016035571816608894,0.0002338386101654671,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
372.5,4.348890652243546,0.040634432464053766,56.03453197792555,0.09485529270386496,562.3974435651461,7.946819530763336,2.8693044388196185,0.04063443246405377,0.013684035284606539,0.00016706193032158553,0.0160281413954616,0.00022698686840149986,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
375.0,4.339260850702675,0.040351657532286936,54.835885384383026,0.09246947074362089,565.9109167146214,8.043627035746953,2.891324780716579,0.040351657532286936,0.013706767660894244,0.00016199926747104986,0.016050873771749307,0.0002240078201699207,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
377.5,4.332663062451838,0.04069891619181723,53.72911460734391,0.09311695821370007,571.5567560570436,8.16041922311151,2.913951164156383,0.04069891619181723,0.013672584223428152,0.0001595373496024103,0.016016690334283216,0.00022370379627621636,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
380.0,4.249384715365222,0.040392854705854034,51.742444269830095,0.0914233391136489,563.2983302750308,8.041733488394442,2.883130648664785,0.04039285470585404,0.013735512056595345,0.00015869150374672142,0.016079618167450408,0.000225276534264664,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
382.5,4.115200379292554,0.03896583515604953,49.07670890925764,0.08171538354833803,550.0409294272175,7.968767835666149,2.8193347882144963,0.03896583515604953,0.013758698216612353,0.00015362570801692483,0.016102804327467413,0.00022255576797659723,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
385.0,4.109058487305443,0.038486632444590475,47.95165257900474,0.08132852924838807,550.0633813209872,8.005922290651101,2.842899896122081,0.038486632444590475,0.013892629021557855,0.00014937254763993678,0.016236735132412913,0.00021980979984337462,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
387.5,4.202521309990416,0.03891598120321418,48.05473402448475,0.08649615706682066,567.2149222757421,8.173185116856336,2.9336408635472995,0.03891598120321418,0.01390424036813736,0.0001443110585274296,0.016248346478992415,0.00021554115707100985,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
390.0,4.309888535372215,0.0398137434154054,48.401353845798106,0.0879731917184179,583.4173849230796,8.452996873402798,3.0318556272093016,0.0398137434154054,0.013981864988620174,0.00014121542154324905,0.016325971099475232,0.0002143895040807496,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
392.5,4.441297182131343,0.04073490420841729,48.92626481231442,0.08810689415374942,603.8979372704513,8.895530245829596,3.1494040523886615,0.04073490420841729,0.01403969655436107,0.0001365990080448466,0.01638380266521613,0.00021191076820740375,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
395.0,4.788026968468846,0.0440726292996095,51.7063852557055,0.0974255795498347,649.3664230186124,9.679754219961934,3.422725036430468,0.0440726292996095,0.014214815706695727,0.00013486893500726439,0.016558921817550788,0.00021322052314994865,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
397.5,5.342036787628356,0.049246187412947146,56.66971138403009,0.11202530407516173,728.3104646914209,10.881440395084793,3.845678725504179,0.049246187412947146,0.014244363529258296,0.00013185129733959858,0.01658846964011336,0.00021242515121538318,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
400.0,6.059731605122639,0.054529530302579884,63.36973637538453,0.1242975339481236,831.0370827736764,12.396466019905844,4.3864600531042495,0.054529530302579884,0.014238151123808385,0.00012497194811261365,0.016582257234663448,0.00020613950370364055,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
402.5,6.523409952193098,0.05837289528322113,67.22211542304277,0.13712478474515857,898.3737483202259,13.40534775060094,4.748416716659196,0.05837289528322113,0.014260999616168153,0.000124422290663561,0.016605105727023214,0.00020412869291141218,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
405.0,6.791048676375522,0.060995842960794355,68.9119001120941,0.14293838749906126,940.6900424182796,14.140694322130505,4.971436845105688,0.060995842960794355,0.014258843602760567,0.00012487383497880125,0.01660294971361563,0.00020370587919962574,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
407.5,6.93248259158921,0.06270299328659447,69.18383123201852,0.14449832515396496,963.73048191943,14.708903765015314,5.105690446290885,0.06270299328659448,0.014299550905808665,0.00012517779120549345,0.016643657016663725,0.00020440078088525523,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
410.0,7.072728846304637,0.06397404410390464,69.35198720262308,0.14848763061656442,985.3061482189879,15.038394342004523,5.241496559418095,0.06397404410390464,0.014368107767692961,0.00012212321223907782,0.016712213878548023,0.00020397760365196448,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
412.5,7.196519765874367,0.0644844347601432,69.25805166509035,0.14627690256149845,1004.6309637782309,15.315517123965186,5.367767837462822,0.0644844347601432,0.014441500357941077,0.00011821737603826518,0.016785606468796142,0.00020164999270127573,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
415.0,7.282758168889338,0.06508431280940782,68.74389783951622,0.1468511192562487,1018.1213205501996,15.55926719268148,5.4675824208266945,0.06508431280940782,0.014527082439526457,0.00011643656737721351,0.016871188550381524,0.00020082911030237552,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
417.5,7.3292203454525255,0.06553374672998971,67.79121899765217,0.14953940086659082,1023.2251383210424,15.778174936617571,5.53919998694142,0.06553374672998974,0.01466281576197318,0.0001162417787631063,0.01700692187282824,0.000201207270598305,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
420.0,7.333974635998998,0.06507033103057726,66.37343524206157,0.1500263410593176,1020.4361969130505,15.906705903243862,5.5813907157758855,0.06507033103057727,0.014839188761024007,0.00011485452538971349,0.01718329487187907,0.00020033048077942287,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
422.5,7.286408799333481,0.063631893557138,64.48329275477192,0.14200828264166412,1009.7167731966255,15.748027115050546,5.5837339024730035,0.063631893557138,0.015028901719919557,0.00011107113528182393,0.01737300783077462,0.00019798174561390914,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
425.0,7.194864081520896,0.06289995896022507,62.214575057631926,0.13463553205734696,992.8641045933242,15.477868889233287,5.55209444858163,0.06289995896022482,0.015223674868441306,0.00011019761336607453,0.017567780979296368,0.0001990262796956302,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
427.5,7.109901064439949,0.06269974431221854,59.9898659990914,0.1300008705313089,971.4614729770448,15.235460206754313,5.525874651720541,0.06269974431221854,0.015525925479078632,0.00011213658604135906,0.01787003158993369,0.0002027636314897676,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
430.0,7.149095616943033,0.06214727584398291,58.78394177796412,0.1300530042127185,977.6009787650413,15.307433454292605,5.596911512690068,0.06214727584398291,0.015641980721086666,0.00010914198992913835,0.017986086831941726,0.00019971484222398706,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
432.5,7.3968866485063165,0.06440779395463332,59.271154988486124,0.13658792717032806,1005.0249815099231,15.750630962596496,5.831837728150839,0.06440779395463332,0.015885548774102212,0.00010734559355526505,0.01822965488495728,0.00020133136593063214,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
435.0,7.729145415998881,0.06758852278246305,60.362511908983066,0.14214910717503013,1044.7209507447963,16.430247548358466,6.135279325293374,0.06758852278246306,0.016105364479661873,0.00010682849967308396,0.018449470590516933,0.0002032462414858203,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
437.5,8.106651829835265,0.07125537301781974,61.70453926812809,0.14604890248130697,1088.058437401385,17.21886175160895,6.4773496409142695,0.07125537301781974,0.016358192724517082,0.00010782537216017905,0.018702298835372142,0.00020573835807589363,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
440.0,8.476345742146348,0.07520705215598042,62.79883910027031,0.14914753938425024,1125.9401704765692,17.909246082359164,6.8181486755876195,0.07520705215598042,0.016679858351877276,0.00011058555841444073,0.01902396446273234,0.00020984234220133488,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
442.5,8.872022988073423,0.07859451767018372,63.88110912707501,0.1540682588510636,1164.793592746735,18.565785295758545,7.185248689683918,0.07859451767018373,0.017035399956392715,0.00011201628494278198,0.019379506067247775,0.0002119791530985605,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
445.0,9.272345183212737,0.08188511827679101,64.8757882825247,0.15594657161922282,1203.0418082372455,19.186263987212815,7.559306481191499,0.08188511827679101,0.017396073777275364,0.00011299996665275718,0.019740179888130423,0.00021383270660695728,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
447.5,9.656951062903671,0.08495980552661818,65.66704151697746,0.15635687402319778,1238.4820879354309,19.764545541227303,7.923019398352033,0.08495980552661819,0.017753802271175463,0.00011373337141912869,0.020097908382030526,0.00021551308936391898,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
450.0,9.976434243669207,0.08719873599676964,65.94651643900905,0.16142930755261223,1262.1586787215226,20.232420031241162,8.235123071748816,0.08719873599676964,0.018153635242727985,0.00011457438521022196,0.020497741353583045,0.00021704316028413488,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
452.5,10.211420256452897,0.08949258872389708,65.677281494407,0.16931143464767556,1278.2594329053907,20.500432873090187,8.47721820632123,0.08949258872389708,0.018490448874062117,0.00011696852725030015,0.020834554984917177,0.00021994694664344944,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
455.0,10.409892132731102,0.09093509727745826,65.1779479610749,0.17178610950640022,1289.3046491712366,20.668481314849934,8.688874934613713,0.09093509727745826,0.018827698148199887,0.00011780516440291313,0.021171804259054957,0.000221577602891583,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
457.5,10.584273639014159,0.09177192476103135,64.53585134680145,0.1706761116111175,1298.6838042659135,20.89776685029353,8.880210937787,0.09177192476103135,0.01913764745597935,0.0001172403916793826,0.02148175356683441,0.00022200169409059461,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
460.0,10.745147512411576,0.093421566846975,63.83765749749048,0.17479243750762122,1305.945132932305,21.179028047756788,9.059520549956089,0.093421566846975,0.01944955312265512,0.00011956684842331714,0.02179365923351018,0.00022473571108941667,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
462.5,10.855682832311025,0.09422106556227786,62.83188863324033,0.16825015539396637,1307.9804491300727,21.277051976994628,9.196613096139178,0.09422106556227786,0.019744918354269295,0.00012104535396276175,0.022089024465124354,0.0002263062934776462,RTBE-P-JAGUAR_046383_20250621_124003,OOSTENDE_RT1,225,2025-06-21T12:41:43,29.509999999999998
