wavelength,lu,lu_std,ld,ld_std,ed,ed_std,lw,lw_std,rhow,rhow_std,rhow_nosc,rhow_nosc_std,cycle_id,platform_id,azimuth,timestamp,solar_zenith_angle
355.0,2.6483479202063815,0.06395784837869677,58.07265435081388,0.14122172157186166,441.4248223864103,1.5565687149128449,1.1062401984513892,0.06395784837869677,0.007444669629287407,0.0003774369081682895,0.00787304180533458,0.00045518397791874946,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
357.5,2.6448275197390405,0.06377973692578072,57.31517279583063,0.14182272520092726,446.5999889880447,1.5641308846533877,1.1228345691803174,0.06377973692578072,0.007470169966164963,0.000370841743415289,0.007898542142212132,0.00044865642166257706,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
360.0,2.6785278237887704,0.06511956565678334,57.33000070942429,0.13508103089478507,459.0510098735552,1.8244260272926571,1.15614112095015,0.06511956565678333,0.00748387368327579,0.00036735348039874667,0.00791224585932296,0.0004456566801337819,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
362.5,2.845656306525771,0.06950227039176907,60.17915828299356,0.15035899300382055,495.60253194760384,1.8443897257884818,1.2476107941525336,0.06950227039176907,0.007480152604983012,0.0003621070038794754,0.00790852478103018,0.00044057043294862985,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
365.0,3.0084074725598726,0.07405065728798704,62.8752727462625,0.1572472974110181,530.2371706270386,1.98776350544108,1.338767179837421,0.07405065728798704,0.007503665353631622,0.0003600792798742468,0.007932037529678792,0.0004387414044442185,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
367.5,3.113794237833861,0.07701767108113688,64.30955283606205,0.15736554884411266,551.6113361157328,2.047618990153256,1.4060669241828005,0.07701767108113687,0.007579602334725932,0.000359870225489516,0.008007974510773102,0.0004386388274194748,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
370.0,3.1066654639454003,0.07656492929645689,63.32834102042727,0.15281635118701373,557.0306533695002,1.997578909494035,1.4249940338161584,0.07656492929645689,0.007608440090865049,0.0003531664309807109,0.00803681226691222,0.00043181792230887183,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
372.5,3.0638302825712187,0.07576123541078766,61.50948271663059,0.15570157243690735,553.3189039299726,2.0244419488631977,1.4304582709276359,0.07576123541078766,0.0076933767164897885,0.0003514737772000172,0.008121748892536957,0.0004301514712454858,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
375.0,3.0578844058001384,0.07614022984350902,60.42692034438607,0.15118881570832213,559.319519109671,2.016480502660967,1.4532596214390354,0.07614022984350902,0.0077343140783839885,0.0003488247375058182,0.00816268625443116,0.00042766536576404306,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
377.5,3.0457643584657728,0.07616226969236672,59.254090531861856,0.14581076215088323,561.2743856155596,1.9761327053174937,1.4722838352102874,0.07616226969236672,0.007812367467938146,0.00034727320858921897,0.008240739643985319,0.00042629920958151565,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
380.0,2.981368312581215,0.07417712769330881,57.10507151601851,0.14674616520417913,553.69377248677,1.891730138859199,1.4649545594876463,0.07417712769330881,0.007883605871419905,0.000341761366520924,0.008311978047467073,0.0004208722059110014,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
382.5,2.8605014221699316,0.07057688054580222,53.77615056557392,0.13586624715295798,532.098122447588,1.751230479572343,1.432486499131229,0.07057688054580223,0.008029257859060708,0.00033761510430479054,0.008457630035107879,0.00041669722196363627,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
385.0,2.8471376491668297,0.07042915508620883,52.50721770566775,0.13141919233821017,532.7923087612853,1.8703443005408258,1.4528189844363637,0.07042915508620883,0.008138128078268652,0.00033593244951468193,0.008566500254315821,0.0004152832399772949,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
387.5,2.903317797790736,0.07219375197691373,52.58619556729672,0.13220192701428812,545.607782154541,1.9237690121526059,1.506901891740285,0.07219375197691374,0.008248322086042618,0.00033612714434172567,0.008676694262089788,0.0004156893802909774,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
390.0,2.9876571252707715,0.07420791763757627,53.235870722973,0.13592643816947475,564.5070692341827,1.8366358101966824,1.5739892253963683,0.07420791763757627,0.008331186838940791,0.0003336494736722365,0.008759559014987962,0.0004129816287414688,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
392.5,3.0507735153047166,0.07602257774194673,53.36651396144145,0.1369815330651012,573.747174624914,1.7895829044474658,1.6336364103614316,0.07602257774194673,0.008516717878267176,0.0003367006501314801,0.008945090054314346,0.0004162669243594879,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
395.0,3.2833505444044078,0.08193259561711255,56.37867786505736,0.14377094031969875,618.8724197430915,2.0832999451961087,1.786226029433383,0.08193259561711254,0.008639077580476615,0.0003365429700680281,0.009067449756523783,0.00041591583704298244,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
397.5,3.664696786640384,0.09146769608935003,61.91997047144582,0.15677819507365645,697.697602292962,2.4279913351830658,2.0204243547652343,0.09146769608935011,0.00866919429000343,0.00033271711885267136,0.0090975664660506,0.00041186072752823715,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
400.0,4.172094071287352,0.10409859431926251,69.60159950051974,0.17665703756530504,801.337977566413,2.710871623676499,2.3238375168709506,0.10409859431926251,0.008682079438026085,0.0003288882995449806,0.009110451614073254,0.00040811166863149903,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
402.5,4.492514540069968,0.1125841194198515,73.89281029720001,0.19051374676813226,876.0354397989303,3.0127471742456695,2.5303057411898813,0.1125841194198515,0.008645678446474132,0.00032453995753329846,0.009074050622521302,0.0004037433035374252,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
405.0,4.663272197625857,0.11685718170552654,75.5174009825143,0.1946903498262851,908.2155156073228,3.057413088418071,2.657922718015386,0.11685718170552654,0.008765602537259552,0.0003250486616948084,0.009193974713306723,0.0004042186653459655,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
407.5,4.754666865180938,0.11897155624788912,75.6775705033525,0.19558272328709342,927.2880907578237,3.0559019604548276,2.745064115978513,0.1189715562478891,0.008871729212447119,0.000323935533392095,0.00930010138849429,0.00040306801178591553,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
410.0,4.845260430645426,0.12122821690738403,75.71294305129351,0.19985925928754536,944.7776180069744,3.09631275964902,2.8347183705069363,0.12122821690738403,0.008997687711534627,0.0003239592880866421,0.009426059887581799,0.00040311039167866556,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
412.5,4.934703540090339,0.12279259476909374,75.62068839205169,0.20565506505421352,964.7309270851183,3.245111118167259,2.9266112839770857,0.12279259476909374,0.009101974837327055,0.00032089756158541245,0.009530347013374227,0.00039986726123456955,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
415.0,4.99061642893111,0.12400229197002588,74.92607716443953,0.20551623513151013,975.5743539707993,3.317815028611913,3.0009694350448513,0.12400229197002588,0.009235497617588885,0.00032049369101698765,0.009663869793636056,0.00039931829685325087,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
417.5,5.018000628551899,0.1245922543464276,73.71869193054903,0.20128321553719783,979.1069958269594,3.25112967420692,3.060415508074556,0.1245922543464276,0.00939137062844456,0.00032111395270173455,0.009819742804491733,0.0003997705180508219,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
420.0,5.022924322239481,0.1241850004882197,72.10447842171793,0.19555971102010683,976.0906214291704,3.0575212539006826,3.108204318646446,0.1241850004882197,0.009575526682256032,0.0003212827510109231,0.010003898858303205,0.00039969514782203677,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
422.5,4.9902332984187066,0.12296397681637478,69.92831268740993,0.19109549701207493,968.0278209452023,3.079405581658504,3.133300940667073,0.12296397681637476,0.009740297570525006,0.0003208508907852073,0.010168669746572177,0.0003990615949914691,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
425.0,4.9203163592164705,0.12081689464466536,67.20833085142289,0.18690081625510888,944.8997555687947,2.98738523546132,3.135612575123106,0.12081689464466536,0.00999687915083109,0.00032368657254176655,0.010425251326878262,0.0004016907258238552,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
427.5,4.866882219505947,0.11901584279495261,64.66505963951317,0.18333029885700025,925.185926148545,2.9146826153171466,3.1497144937906025,0.11901584279495261,0.010266904994661888,0.00032634601667682586,0.01069527717070906,0.0004041342251518305,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
430.0,4.899512685851423,0.11918999942677681,63.22991781327605,0.1808841676805783,919.6997220453492,2.9312940834780408,3.22045486430344,0.11918999942677681,0.010572345884857415,0.0003295277894230297,0.011000718060904587,0.0004071398714221533,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
432.5,5.107756189845266,0.1240356496658427,64.01857004113063,0.18368939393192635,950.3152911061644,3.137613701159204,3.4077558661170504,0.1240356496658427,0.010837131909191056,0.0003329109809236141,0.011265504085238225,0.0004100423190285346,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
435.0,5.360864615651117,0.1299740374252164,65.281053312089,0.19066826060136413,990.9419839591397,3.2876418061532995,3.627339301159255,0.1299740374252164,0.011071415586572578,0.00033529880627053844,0.01149978776261975,0.0004120579082753867,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
437.5,5.635394063686396,0.13622318926025678,66.67246752534425,0.19949334732612198,1032.0225758099116,3.357925369865272,3.8649200230443856,0.13622318926025678,0.011336878542019264,0.0003382163971308021,0.011765250718066434,0.00041467869081520975,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
440.0,5.9067753132511465,0.14189868248723186,67.81449207827278,0.20740389571109746,1069.2091032648304,3.3560766492673677,4.105975039011027,0.14189868248723184,0.011635966762886373,0.0003407596770241129,0.01206433893893354,0.00041693234475346765,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
442.5,6.204271478517679,0.14879704873462904,68.9982473814587,0.20551269817790838,1104.8294569888474,3.5543933790145816,4.37203681895252,0.14879704873462904,0.012003554457299255,0.00034750783879400397,0.012431926633346429,0.00042310576734131333,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
445.0,6.503967058640711,0.1553080706483518,70.06372267475622,0.20847565621207284,1141.7105651481127,3.7260815076718163,4.643438915757094,0.1553080706483518,0.01234876594498177,0.00035236831429443996,0.012777138121028937,0.0004273541024197932,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
447.5,6.790223755220452,0.16132968175529686,70.86864737755712,0.2138662645992368,1174.0509652280032,3.834211034535701,4.908320997838896,0.16132968175529688,0.012705593592872079,0.00035726679156592415,0.013133965768919252,0.000431695180208801,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
450.0,7.040921327741904,0.16677444167512095,71.200902016553,0.2170723597611845,1198.3607381487875,3.871414946006567,5.150195614872742,0.16677444167512095,0.013073252329132257,0.00036317316354781917,0.013501624505179428,0.00043721172105694225,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
452.5,7.224031319195432,0.17046855010774276,70.76480888661759,0.2201254651878817,1211.5336479900577,3.903746817551715,5.344885972173078,0.17046855010774276,0.013431296131400351,0.00036855309318893273,0.013859668307447524,0.00044203703758047275,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
455.0,7.3903692896345055,0.1736085670786424,70.1260877885759,0.2261256374306813,1219.2712650315934,3.8664972477518247,5.52818505362643,0.1736085670786424,0.013815632460367903,0.0003744498145316445,0.014244004636415074,0.00044732244134399526,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
457.5,7.5482393004110016,0.1764682595655096,69.38981195165046,0.2307088110203482,1226.4678862534809,3.8688388422553617,5.705606721997313,0.1764682595655096,0.014186516940091258,0.000379786800233591,0.014614889116138426,0.00045202275090650224,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
460.0,7.705635439825787,0.1793571378550261,68.66506279568692,0.22648885604262237,1235.2891496647737,3.9705769638498887,5.882248430298881,0.17935713785502597,0.014531387213268248,0.0003845195128463718,0.014959759389315418,0.0004561418408047633,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
462.5,7.8182501961200215,0.18127704463136293,67.53560014698346,0.22114793952273057,1235.075349201362,4.0384460341454504,6.024855841336906,0.18127704463136293,0.014896719416397593,0.00038998326376873206,0.015325091592444762,0.0004611043626177262,TBBE-P-PUMA_026733_20250602_142135,CPower_OTS,270,2025-06-02T14:25:42,42.26
