date,CHL,MALH,P_LUB,rhow_355.0,rhow_357.5,rhow_360.0,rhow_362.5,rhow_365.0,rhow_367.5,rhow_370.0,rhow_372.5,rhow_375.0,rhow_377.5,rhow_380.0,rhow_382.5,rhow_385.0,rhow_387.5,rhow_390.0,rhow_392.5,rhow_395.0,rhow_397.5,rhow_400.0,rhow_402.5,rhow_405.0,rhow_407.5,rhow_410.0,rhow_412.5,rhow_415.0,rhow_417.5,rhow_420.0,rhow_422.5,rhow_425.0,rhow_427.5,rhow_430.0,rhow_432.5,rhow_435.0,rhow_437.5,rhow_440.0,rhow_442.5,rhow_445.0,rhow_447.5,rhow_450.0,rhow_452.5,rhow_455.0,rhow_457.5,rhow_460.0,rhow_462.5,rhow_465.0,rhow_467.5,rhow_470.0,rhow_472.5,rhow_475.0,rhow_477.5,rhow_480.0,rhow_482.5,rhow_485.0,rhow_487.5,rhow_490.0,rhow_492.5,rhow_495.0,rhow_497.5,rhow_500.0,rhow_502.5,rhow_505.0,rhow_507.5,rhow_510.0,rhow_512.5,rhow_515.0,rhow_517.5,rhow_520.0,rhow_522.5,rhow_525.0,rhow_527.5,rhow_530.0,rhow_532.5,rhow_535.0,rhow_537.5,rhow_540.0,rhow_542.5,rhow_545.0,rhow_547.5,rhow_550.0,rhow_552.5,rhow_555.0,rhow_557.5,rhow_560.0,rhow_562.5,rhow_565.0,rhow_567.5,rhow_570.0,rhow_572.5,rhow_575.0,rhow_577.5,rhow_580.0,rhow_582.5,rhow_585.0,rhow_587.5,rhow_590.0,rhow_592.5,rhow_595.0,rhow_597.5,rhow_600.0,rhow_602.5,rhow_605.0,rhow_607.5,rhow_610.0,rhow_612.5,rhow_615.0,rhow_617.5,rhow_620.0,rhow_622.5,rhow_625.0,rhow_627.5,rhow_630.0,rhow_632.5,rhow_635.0,rhow_637.5,rhow_640.0,rhow_642.5,rhow_645.0,rhow_647.5,rhow_650.0,rhow_652.5,rhow_655.0,rhow_657.5,rhow_660.0,rhow_662.5,rhow_665.0,rhow_667.5,rhow_670.0,rhow_672.5,rhow_675.0,rhow_677.5,rhow_680.0,rhow_682.5,rhow_685.0,rhow_687.5,rhow_690.0,rhow_692.5,rhow_695.0,rhow_697.5,rhow_700.0,rhow_702.5,rhow_705.0,rhow_707.5,rhow_710.0,rhow_712.5,rhow_715.0,rhow_717.5,rhow_720.0,rhow_722.5,rhow_725.0,rhow_727.5,rhow_730.0,rhow_732.5,rhow_735.0,rhow_737.5,rhow_740.0,rhow_742.5,rhow_745.0,rhow_747.5,rhow_750.0,rhow_752.5,rhow_755.0,rhow_757.5,rhow_760.0,rhow_762.5,rhow_765.0,rhow_767.5,rhow_770.0,rhow_772.5,rhow_775.0,rhow_777.5,rhow_780.0,rhow_782.5,rhow_785.0,rhow_787.5,rhow_790.0,rhow_792.5,rhow_795.0,rhow_797.5,rhow_800.0,rhow_802.5,rhow_805.0,rhow_807.5,rhow_810.0,rhow_812.5,rhow_815.0,rhow_817.5,rhow_820.0,rhow_822.5,rhow_825.0,rhow_827.5,rhow_830.0,rhow_832.5,rhow_835.0,rhow_837.5,rhow_840.0,rhow_842.5,rhow_845.0,rhow_847.5,rhow_850.0,rhow_852.5,rhow_855.0,rhow_857.5,rhow_860.0,rhow_862.5,rhow_865.0,rhow_867.5,rhow_870.0,rhow_872.5,rhow_875.0,rhow_877.5,rhow_880.0,rhow_882.5,rhow_885.0,rhow_887.5,rhow_890.0,rhow_892.5,rhow_895.0,rhow_897.5,rhow_900.0,rhow_902.5,rhow_905.0,rhow_907.5,rhow_910.0,rhow_912.5,rhow_915.0,rhow_917.5,rhow_920.0,rhow_922.5,rhow_925.0,rhow_927.5,rhow_930.0,rhow_932.5,rhow_935.0,rhow_937.5,rhow_940.0,rhow_942.5,rhow_945.0,D2rhow_355.0,D2rhow_357.5,D2rhow_360.0,D2rhow_362.5,D2rhow_365.0,D2rhow_367.5,D2rhow_370.0,D2rhow_372.5,D2rhow_375.0,D2rhow_377.5,D2rhow_380.0,D2rhow_382.5,D2rhow_385.0,D2rhow_387.5,D2rhow_390.0,D2rhow_392.5,D2rhow_395.0,D2rhow_397.5,D2rhow_400.0,D2rhow_402.5,D2rhow_405.0,D2rhow_407.5,D2rhow_410.0,D2rhow_412.5,D2rhow_415.0,D2rhow_417.5,D2rhow_420.0,D2rhow_422.5,D2rhow_425.0,D2rhow_427.5,D2rhow_430.0,D2rhow_432.5,D2rhow_435.0,D2rhow_437.5,D2rhow_440.0,D2rhow_442.5,D2rhow_445.0,D2rhow_447.5,D2rhow_450.0,D2rhow_452.5,D2rhow_455.0,D2rhow_457.5,D2rhow_460.0,D2rhow_462.5,D2rhow_465.0,D2rhow_467.5,D2rhow_470.0,D2rhow_472.5,D2rhow_475.0,D2rhow_477.5,D2rhow_480.0,D2rhow_482.5,D2rhow_485.0,D2rhow_487.5,D2rhow_490.0,D2rhow_492.5,D2rhow_495.0,D2rhow_497.5,D2rhow_500.0,D2rhow_502.5,D2rhow_505.0,D2rhow_507.5,D2rhow_510.0,D2rhow_512.5,D2rhow_515.0,D2rhow_517.5,D2rhow_520.0,D2rhow_522.5,D2rhow_525.0,D2rhow_527.5,D2rhow_530.0,D2rhow_532.5,D2rhow_535.0,D2rhow_537.5,D2rhow_540.0,D2rhow_542.5,D2rhow_545.0,D2rhow_547.5,D2rhow_550.0,D2rhow_552.5,D2rhow_555.0,D2rhow_557.5,D2rhow_560.0,D2rhow_562.5,D2rhow_565.0,D2rhow_567.5,D2rhow_570.0,D2rhow_572.5,D2rhow_575.0,D2rhow_577.5,D2rhow_580.0,D2rhow_582.5,D2rhow_585.0,D2rhow_587.5,D2rhow_590.0,D2rhow_592.5,D2rhow_595.0,D2rhow_597.5,D2rhow_600.0,D2rhow_602.5,D2rhow_605.0,D2rhow_607.5,D2rhow_610.0,D2rhow_612.5,D2rhow_615.0,D2rhow_617.5,D2rhow_620.0,D2rhow_622.5,D2rhow_625.0,D2rhow_627.5,D2rhow_630.0,D2rhow_632.5,D2rhow_635.0,D2rhow_637.5,D2rhow_640.0,D2rhow_642.5,D2rhow_645.0,D2rhow_647.5,D2rhow_650.0,D2rhow_652.5,D2rhow_655.0,D2rhow_657.5,D2rhow_660.0,D2rhow_662.5,D2rhow_665.0,D2rhow_667.5,D2rhow_670.0,D2rhow_672.5,D2rhow_675.0,D2rhow_677.5,D2rhow_680.0,D2rhow_682.5,D2rhow_685.0,D2rhow_687.5,D2rhow_690.0,D2rhow_692.5,D2rhow_695.0,D2rhow_697.5,D2rhow_700.0,D2rhow_702.5,D2rhow_705.0,D2rhow_707.5,D2rhow_710.0,D2rhow_712.5,D2rhow_715.0,D2rhow_717.5,D2rhow_720.0,D2rhow_722.5,D2rhow_725.0,D2rhow_727.5,D2rhow_730.0,D2rhow_732.5,D2rhow_735.0,D2rhow_737.5,D2rhow_740.0,D2rhow_742.5,D2rhow_745.0,D2rhow_747.5,D2rhow_750.0,D2rhow_752.5,D2rhow_755.0,D2rhow_757.5,D2rhow_760.0,D2rhow_762.5,D2rhow_765.0,D2rhow_767.5,D2rhow_770.0,D2rhow_772.5,D2rhow_775.0,D2rhow_777.5,D2rhow_780.0,D2rhow_782.5,D2rhow_785.0,D2rhow_787.5,D2rhow_790.0,D2rhow_792.5,D2rhow_795.0,D2rhow_797.5,D2rhow_800.0,D2rhow_802.5,D2rhow_805.0,D2rhow_807.5,D2rhow_810.0,D2rhow_812.5,D2rhow_815.0,D2rhow_817.5,D2rhow_820.0,D2rhow_822.5,D2rhow_825.0,D2rhow_827.5,D2rhow_830.0,D2rhow_832.5,D2rhow_835.0,D2rhow_837.5,D2rhow_840.0,D2rhow_842.5,D2rhow_845.0,D2rhow_847.5,D2rhow_850.0,D2rhow_852.5,D2rhow_855.0,D2rhow_857.5,D2rhow_860.0,D2rhow_862.5,D2rhow_865.0,D2rhow_867.5,D2rhow_870.0,D2rhow_872.5,D2rhow_875.0,D2rhow_877.5,D2rhow_880.0,D2rhow_882.5,D2rhow_885.0,D2rhow_887.5,D2rhow_890.0,D2rhow_892.5,D2rhow_895.0,D2rhow_897.5,D2rhow_900.0,D2rhow_902.5,D2rhow_905.0,D2rhow_907.5,D2rhow_910.0,D2rhow_912.5,D2rhow_915.0,D2rhow_917.5,D2rhow_920.0,D2rhow_922.5,D2rhow_925.0,D2rhow_927.5,D2rhow_930.0,D2rhow_932.5,D2rhow_935.0,D2rhow_937.5,D2rhow_940.0,D2rhow_942.5,D2rhow_945.0
2025-02-01,,-0.00025229674,0,0.015610481,0.015646416,0.015671497,0.015881669,0.016059962,0.016213539,0.016527094,0.016804363,0.017123096,0.01737129,0.017724706,0.018118401,0.018649158,0.019019401,0.019459121,0.019935981,0.020582034,0.021025107,0.021353958,0.02178704,0.022221485,0.022761685,0.02336081,0.023960494,0.024571397,0.025255382,0.026012979,0.026793761,0.027607074,0.028639216,0.02941929,0.030415803,0.031337929,0.032267518,0.033296292,0.034353624,0.035413155,0.036464491,0.037601688,0.03869875,0.039849595,0.040996922,0.042169957,0.043305837,0.044519024,0.045809944,0.047055575,0.04837148,0.049665403,0.050903361,0.052259729,0.053544183,0.055046958,0.056463148,0.057817047,0.059089299,0.060241078,0.06167557,0.063022261,0.064458116,0.065787474,0.066981625,0.068228064,0.069448412,0.071021236,0.072373046,0.073819761,0.075164804,0.076420037,0.077831806,0.079188038,0.080459697,0.081728865,0.083088851,0.084338189,0.0855618,0.086636286,0.087686617,0.088711653,0.089683735,0.090725199,0.091814633,0.092776383,0.093627756,0.094395174,0.095087833,0.095641759,0.096064498,0.096275607,0.096060362,0.09559368,0.094707692,0.093823336,0.092806538,0.09135797,0.0896177,0.087488404,0.085197326,0.083104281,0.081398613,0.080076265,0.079190751,0.078445976,0.077851906,0.077262905,0.076706577,0.076163642,0.075732495,0.07549396,0.075189975,0.074883049,0.074495401,0.073963295,0.073583769,0.073222969,0.072889342,0.072552972,0.072000853,0.071272123,0.070412096,0.069365632,0.06786124,0.066527576,0.0650606,0.063982748,0.063176352,0.062586351,0.062162309,0.061781721,0.061297996,0.060635081,0.060117465,0.060170509,0.059737011,0.059110606,0.057451734,0.055550787,0.053773453,0.051920311,0.050015308,0.047892669,0.04553516,0.043018839,0.040476756,0.038143455,0.035537428,0.032929449,0.03018139,0.027403611,0.024838676,0.022547141,0.020515272,0.018883914,0.017796329,0.017030432,0.016472787,0.016083777,0.015767273,0.015432638,0.015018297,0.01501522,0.015195706,0.015709412,0.016390741,0.015221749,0.014654416,0.014254262,0.014134312,0.014302917,0.014440436,0.014593214,0.014746206,0.014907318,0.015078574,0.015273604,0.015492524,0.015696877,0.015897829,0.016075141,0.016222623,0.016330667,0.016403905,0.016386904,0.016346099,0.016247605,0.015891259,0.015465551,0.014839308,0.014074165,0.013228157,0.012455537,0.011783334,0.011198322,0.010722897,0.010381687,0.010109944,0.0098800211,0.009666292,0.0095082007,0.0093176256,0.0090923557,0.008897386,0.0087301397,0.0085598592,0.0084022654,0.0082255736,0.008050089,0.0079002848,0.0077629216,0.0076147146,0.007451981,0.0072841201,0.0070957807,0.0068832662,0.0067816642,0.0066494342,0.0065513814,0.0065083466,0.006411263,0.0062266469,0.0060352192,0.0059007922,0.0059015908,0.0057373689,0.0055246335,0.0053117803,0.0051519674,0.0051078293,0.0049627458,0.0047874516,0.0047149784,0.0047282878,0.0047029056,0.0045678218,0.0043083364,0.0040037831,0.0037860514,,0.00016406825,0.00021105023,0.00018075305,0.00016055989,0.00016917865,0.00013238845,0.00013263084,0.00012200226,0.0001446607,0.00013042856,0.00016251236,9.8952707e-05,8.1645449e-05,4.472793e-05,1.3828417e-05,-5.2905086e-05,-7.4978756e-06,5.0669051e-05,8.5033186e-05,0.00013942406,0.00019964443,0.00020441492,0.00019375754,0.00023910613,0.00021051843,0.00021452756,0.00020701705,0.00018888071,0.00010977711,0.00014352852,0.00011075892,0.00010849878,0.00012551352,0.00013886292,0.00010463168,0.00010924791,0.00010784834,6.8926337e-05,7.7838347e-05,8.6512471e-05,8.8470147e-05,9.2414247e-05,0.00012210259,0.00010508341,9.1180891e-05,8.0099604e-05,8.8296794e-05,8.1631681e-05,9.8616592e-05,7.0752936e-05,3.8803296e-05,-8.7310808e-06,-4.4456495e-05,-5.0788125e-05,-2.4478658e-05,8.1324646e-06,-1.4180636e-05,-2.4770713e-05,-1.4521572e-05,-2.0977367e-05,1.8180344e-05,7.1584047e-05,0.00010162075,4.609946e-05,4.2740188e-05,-3.6924013e-05,-6.9429118e-05,-5.6413025e-05,-5.6669481e-05,-8.2200091e-05,-8.6320565e-05,-0.00011295387,-0.00019486964,-0.00021626103,-0.00022548773,-0.00018597011,-0.00016170389,-0.00013165645,-0.0001181329,-0.00014918089,-0.00025172929,-0.00033564325,-0.00042256993,-0.00056750936,-0.00071851018,-0.0008869993,-0.0010300915,-0.001139568,-0.0011862651,-0.0012075492,-0.0011709218,-0.0011894821,-0.0011612282,-0.00097936054,-0.00066423612,-0.00020089692,0.00034924464,0.00082900238,0.0010849323,0.0011497821,0.00098188998,0.00075224583,0.00053922567,0.00038429072,0.00028804607,0.00025315404,0.00017591702,8.3415386e-05,1.9733314e-05,-3.1703874e-05,-5.1080672e-05,-3.6000236e-05,-7.4789886e-05,-0.00015721023,-0.00028503605,-0.00051218881,-0.00065406062,-0.00072653801,-0.00067411374,-0.0004965895,-0.00010864059,0.0002064198,0.00054634463,0.0006976097,0.00067961542,0.00052275163,0.00044217143,0.00022992278,9.2657327e-05,-0.00011961698,-0.00039081352,-0.00082068909,-0.0010753081,-0.0012869272,-0.0011877815,-0.0010151267,-0.00081180271,-0.00067567476,-0.0005172656,-0.00052092108,-0.00048252656,-0.0003880274,-0.00030358867,-0.00026695073,-0.00011830753,3.5682388e-05,0.00028689335,0.00064568212,0.0010239915,0.0012884222,0.001487155,0.0015240706,0.0013494642,0.0010798017,0.00086009655,0.00066013178,0.0005698435,0.00061884231,0.00041275876,0.00020432439,-9.9435123e-06,-0.00028265818,-0.00056744888,-0.0001834595,5.5815031e-05,0.00026703692,0.00043744678,0.00053345973,0.00030077414,0.00017894126,8.5459896e-05,4.0520651e-05,4.1154919e-05,2.1582672e-05,-1.1395124e-05,-4.5390237e-05,-9.3416163e-05,-0.00013517904,-0.00017214601,-0.00023800507,-0.0003065309,-0.00037942731,-0.00047373507,-0.00056717007,-0.00055820605,-0.00051117523,-0.00038999358,-0.00020107722,3.2225448e-05,0.00020308844,0.00033140575,0.00039289356,0.00039803818,0.00033205842,0.00024740408,0.00017152008,0.00011101063,4.9621319e-05,2.7702757e-05,2.8094892e-05,2.5213164e-05,1.9802944e-05,2.8206223e-05,2.3810585e-05,1.736099e-05,1.5151257e-05,4.7228102e-06,-1.5410162e-05,-8.4764777e-06,-5.3941163e-06,6.1906975e-06,4.0439636e-05,7.5944673e-05,5.1796929e-05,3.5085787e-05,1.5304271e-05,-3.5996019e-06,-3.761182e-05,-2.7385045e-05,-2.0348167e-05,-1.8301084e-05,-3.4838698e-05,-1.8765568e-05,-6.5517992e-06,2.3592195e-05,6.0573813e-05,7.2439543e-05,7.0737071e-05,4.8077219e-05,-2.1311237e-05,-9.6605932e-05,-9.5371436e-05,-7.2068599e-05,8.9258047e-05,,
2025-02-02,,-0.00039253384,0,0.032063823,0.032382337,0.032678553,0.033306337,0.033847076,0.034326997,0.035143363,0.035887907,0.036717609,0.037394364,0.038301839,0.039205635,0.04039962,0.041234187,0.042169384,0.043114225,0.044397443,0.045228385,0.045802876,0.046479736,0.047105222,0.047909232,0.048798315,0.049687764,0.050602119,0.051663379,0.052864033,0.054125473,0.055454507,0.057215414,0.05845724,0.060147921,0.061705522,0.063288493,0.065052823,0.066833925,0.068574963,0.070253857,0.07206307,0.073734703,0.075441483,0.077073668,0.078688912,0.080176272,0.081750253,0.083421796,0.084958064,0.086585654,0.088135196,0.089552387,0.091155767,0.092575401,0.094310598,0.095865536,0.097262083,0.098510161,0.099544332,0.10100421,0.10222769,0.10355036,0.10465716,0.10552145,0.10642042,0.10728898,0.10870021,0.10977147,0.11104597,0.11218998,0.11320421,0.11443355,0.11558455,0.11659482,0.11759132,0.11869697,0.11962187,0.1205074,0.12119126,0.12181524,0.12243916,0.12302364,0.12371218,0.124493,0.12509431,0.12554437,0.12583562,0.12596536,0.12587762,0.12552868,0.12481907,0.12349014,0.12172443,0.11943132,0.11705773,0.1144264,0.11125499,0.10769232,0.10370773,0.09957357,0.095830275,0.092751295,0.090278898,0.088522412,0.087039594,0.085780016,0.084601795,0.083515305,0.082505254,0.081618203,0.080926926,0.080184368,0.079445782,0.078643393,0.077723188,0.076984064,0.076262448,0.075563528,0.074855812,0.073958926,0.072848391,0.071563355,0.07004732,0.068047592,0.06625991,0.064410179,0.06299718,0.061879888,0.061036702,0.060397162,0.059816019,0.05916232,0.058336015,0.057640916,0.057485875,0.056801049,0.05588722,0.053984494,0.051867562,0.049855848,0.047775566,0.045655671,0.043360429,0.040876046,0.038270862,0.035650416,0.033179952,0.030590828,0.028032591,0.025454638,0.022952208,0.02065497,0.018626354,0.01685856,0.015457622,0.01450791,0.013835572,0.013340478,0.01298531,0.012719517,0.012445596,0.012107958,0.01210061,0.012251502,0.012645328,0.013166695,0.012235457,0.011790185,0.011474178,0.011381388,0.011518061,0.011643636,0.011770002,0.011892613,0.012015254,0.012142363,0.01230659,0.012494113,0.012665056,0.012829279,0.012993255,0.013125026,0.013208185,0.013257855,0.013248297,0.013211858,0.013125958,0.012877583,0.012505072,0.011989006,0.011384617,0.010729695,0.010102729,0.0095532276,0.0090849515,0.008740117,0.008446378,0.0082285505,0.0080675713,0.0079213943,0.0077627713,0.0076242983,0.0074847479,0.0073289529,0.0071814707,0.0070718245,0.0069714213,0.006789802,0.0066742577,0.0065751804,0.0064678379,0.0063279425,0.0061969077,0.0060943964,0.0059901784,0.005857983,0.0056844138,0.0055969573,0.0055451657,0.0054941953,0.0053779292,0.0052616659,0.0051885537,0.0051496308,0.0050176476,0.004823509,0.0047224193,0.0046878438,0.0046184805,0.0043956207,0.0042468837,0.004171063,0.0041527518,0.0042370218,0.0040293514,0.0038302243,0.0038834838,0.0036960815,0.0038013245,,0.00026439518,0.00030732696,0.00020767988,0.00016892367,0.00016390894,0.00012460696,0.00012471357,0.00010584368,0.00011756729,8.0203074e-05,0.0001081641,3.0360792e-05,4.9901981e-06,-4.4496508e-05,-7.8656088e-05,-0.00016087819,-0.00012054577,-6.5480553e-05,-1.7999889e-05,5.4311222e-05,0.00013818242,0.00016827181,0.00018020593,0.00023852914,0.00021409036,0.00022303286,0.00021573629,0.00019795863,0.00011722085,0.0001515708,0.00010946813,9.272278e-05,9.007078e-05,8.0866335e-05,2.2108408e-05,6.8624047e-06,-1.0847725e-05,-6.3333068e-05,-6.3807555e-05,-6.0064818e-05,-5.8826089e-05,-5.1548679e-05,-1.4773698e-05,-2.0436681e-05,-2.3589693e-05,-2.5573527e-05,-1.645128e-05,-2.1889079e-05,-8.8519285e-06,-3.6348238e-05,-6.2091074e-05,-9.8760196e-05,-0.00013101752,-0.00013611431,-0.00011561936,-9.4975892e-05,-0.00012232334,-0.00012456926,-0.00010901592,-9.8891038e-05,-4.3340624e-05,3.3835807e-05,8.1771863e-05,5.5874399e-05,6.6914778e-05,2.3301519e-06,-3.5259645e-05,-4.0454968e-05,-5.218982e-05,-8.5248017e-05,-9.1203445e-05,-0.0001127495,-0.00016763485,-0.00017108068,-0.00016452223,-0.00012397914,-9.0479503e-05,-6.099648e-05,-5.6477489e-05,-9.112588e-05,-0.00018358368,-0.00027240736,-0.00036680835,-0.00049387709,-0.00062187307,-0.00074988648,-0.00085277107,-0.00092574528,-0.00094703309,-0.00093760108,-0.00088839098,-0.00086310234,-0.00078556129,-0.0006002734,-0.00032379431,5.1544489e-05,0.00047402797,0.00081835032,0.00099151481,0.0010198253,0.00087794088,0.0006810994,0.00049767966,0.00035738235,0.00025798353,0.00020639067,0.00014616541,8.7163286e-05,4.7449678e-05,1.7932881e-05,7.1130229e-06,1.2520762e-05,-1.8463619e-05,-7.4421956e-05,-0.00015646715,-0.00028925556,-0.00037679099,-0.00041201007,-0.00037031073,-0.00025388045,-1.9407669e-05,0.00017584062,0.0003681055,0.00045306953,0.00044275082,0.00034618141,0.0002826311,0.0001512228,5.3602453e-05,-7.7340208e-05,-0.00022767533,-0.00045186536,-0.00057556513,-0.00066614786,-0.00060065713,-0.00049968985,-0.00037872585,-0.00029682343,-0.00021490115,-0.00020545611,-0.00017734116,-0.00011790307,-5.4875912e-05,-4.7173842e-06,7.7098814e-05,0.00015986358,0.00026996661,0.00040735341,0.00054636525,0.0006395409,0.00069912093,0.00069511162,0.00061113722,0.00048758808,0.00038744468,0.00030063225,0.00025509581,0.00026653891,0.00017764504,8.9003197e-05,-4.1671764e-06,-0.00011393017,-0.00022692501,-6.8881803e-05,2.7793525e-05,0.00011450565,0.00018173336,0.00021765578,0.00012015683,7.1273495e-05,3.3899792e-05,1.7252016e-05,2.1698147e-05,1.4888993e-05,-9.6140423e-07,-1.7202812e-05,-3.78257e-05,-6.0547801e-05,-7.8283981e-05,-0.00010003772,-0.00012885244,-0.00016071451,-0.00019590957,-0.00022955481,-0.00023406096,-0.0002105817,-0.00015750219,-7.8260422e-05,1.081568e-05,8.624845e-05,0.00014040186,0.00016666963,0.00015964623,0.00013992773,0.00010824453,7.1536155e-05,4.056705e-05,2.7425494e-05,1.6202802e-05,4.6785109e-06,8.0364739e-06,1.2796683e-05,8.3272793e-06,8.9996826e-07,9.7724236e-06,7.1660683e-06,2.038574e-06,-5.619467e-07,-4.7776311e-09,-6.7568026e-07,2.9331785e-06,8.5244179e-06,1.242973e-05,2.1141918e-05,1.834247e-05,1.471788e-05,1.861133e-06,-7.12132e-06,-1.1155892e-05,-8.8392256e-06,-1.2986501e-05,-1.3931057e-05,-2.1263456e-06,-1.1596128e-06,-3.2924249e-06,1.4334422e-05,2.4491297e-05,1.5318294e-05,2.5259217e-05,7.5096411e-06,-5.1938637e-06,1.3238048e-05,3.7131764e-05,2.7538519e-05,,
